"","SymphonyID","Zip"
"7451","211694","23225"
"7452","21169487","30046"
"7453","211709","65583"
"7454","211717250",NA
"7455","211754","44442"
"7456","211801","48837"
"7457","211846355",NA
"7458","211875","00988"
"7459","211900","08758"
"7460","211921","19015"
"7461","211998","19440"
"7462","212045","61021"
"7463","212118","48093"
"7464","212195","80920"
"7465","212255","19504"
"7466","212268","43220"
"7467","212276809",NA
"7468","2123729","24605"
"7469","212390","74135"
"7470","212399","63033"
"7471","212420","07095"
"7472","212467770",NA
"7473","212469","48125"
"7474","212490178",NA
"7475","212492","64836"
"7476","2125380","30512"
"7477","212581","49404"
"7478","212651","92284"
"7479","21265834","02601"
"7480","21265836","01824"
"7481","21265853","02721"
"7482","21265889","83221"
"7483","21265907","01590"
"7484","21266008","04032"
"7485","21266031","18914"
"7486","21266057","41101"
"7487","21266085","22630"
"7488","21266227","75154"
"7489","21266271","73102"
"7490","21266336","63128"
"7491","21266384","92691"
"7492","21266460","45459"
"7493","21266474","74361"
"7494","21266490","65589"
"7495","21266532","85224"
"7496","21266591","59101"
"7497","21266605","65721"
"7498","21266607","63353"
"7499","21266623","63052"
"7500","21266638","65706"
"7501","21266658","85755"
"7502","21266681","16749"
"7503","21266743","03303"
"7504","21266773","17701"
"7505","21266877","18411"
"7506","21266933","32835"
"7507","21266988","07013"
"7508","21267024","02879"
"7509","21267121","29412"
"7510","21267135","84020"
"7511","21267140","84302"
"7512","21267150","98607"
"7513","21267180","84015"
"7514","21267304","84041"
"7515","21267344","95816"
"7516","21267383","80023"
"7517","21267397","93065"
"7518","21267405","97526"
"7519","21267479","85006"
"7520","21267525","90505"
"7521","21267559","92270"
"7522","21267592","75070"
"7523","21267646","94598"
"7524","21267676","00988"
"7525","21267753","44484"
"7526","21267790","18103"
"7527","21267838","44444"
"7528","21267842","33612"
"7529","21267904","01655"
"7530","21267998","22701"
"7531","21268092","87505"
"7532","21268149",NA
"7533","21268164","30046"
"7534","21268167","76132"
"7535","21268169","80228"
"7536","21268171","48178"
"7537","212707","19020"
"7538","212739","76051"
"7539","212741",NA
"7540","2127496","35124"
"7541","212813","74137"
"7542","21283218","98664"
"7543","212913","98026"
"7544","212921","95661"
"7545","212943","08012"
"7546","212946","87410"
"7547","212961","95209"
"7548","213063908",NA
"7549","213108","08053"
"7550","213134","48023"
"7551","2131552","49008"
"7552","213179","48150"
"7553","213246","34205"
"7554","213290","48017"
"7555","213303","95973"
"7556","213325","00601"
"7557","213353","54401"
"7558","213355","61231"
"7559","21337259","90211"
"7560","21337281","06518"
"7561","21337290","90211"
"7562","21337370","98043"
"7563","21337898","55369"
"7564","21337989","76799"
"7565","21338060","59802"
"7566","21338071","00601"
"7567","21338075","59101"
"7568","21338087","84405"
"7569","21338109","60564"
"7570","21338206","85710"
"7571","21338233","97701"
"7572","21338341","10306"
"7573","21338442","19148"
"7574","21338468","84403"
"7575","21338622","21218"
"7576","21338662","01005"
"7577","21338763","11783"
"7578","21338814","31794"
"7579","21338909","95969"
"7580","21338924","94063"
"7581","21339033","14621"
"7582","21339154","78578"
"7583","21339179","92506"
"7584","21339199","84341"
"7585","21339359","14048"
"7586","21339386","14221"
"7587","21339398","94506"
"7588","21339570","00601"
"7589","21339591","83501"
"7590","21339679","85001"
"7591","21339691","93105"
"7592","21339693","94565"
"7593","21339707","04330"
"7594","21339710","33948"
"7595","21339784","92024"
"7596","21339787","01915"
"7597","21339811",NA
"7598","21339821","85258"
"7599","213456370",NA
"7600","213457586",NA
"7601","213459","08232"
"7602","213512","75103"
"7603","213529","95501"
"7604","2135658","85258"
"7605","213595","48439"
"7606","213636","12883"
"7607","213697","33431"
"7608","213707","48336"
"7609","213763","61273"
"7610","213784","32250"
"7611","213969","85209"
"7612","213970","45663"
"7613","213991401",NA
"7614","214136594",NA
"7615","214152140",NA
"7616","214173","32216"
"7617","214191","33771"
"7618","21422596","00601"
"7619","21422649","08619"
"7620","21422675","07446"
"7621","21422714","07901"
"7622","21422724","76107"
"7623","21422774","56431"
"7624","21422798","64086"
"7625","21422802","65355"
"7626","21422850","92562"
"7627","21422888","89148"
"7628","21422912","57382"
"7629","21422935","80246"
"7630","21422965","50314"
"7631","21422975","65622"
"7632","21423031","48111"
"7633","21423065","53546"
"7634","21423181","26330"
"7635","21423292","37620"
"7636","21423358","30309"
"7637","21423397","75039"
"7638","21423399","27262"
"7639","214234","08037"
"7640","21423442","83713"
"7641","21423454","71901"
"7642","21423566","65613"
"7643","21423665","38652"
"7644","21423707","46825"
"7645","21423833","62959"
"7646","214243","15108"
"7647","214255","32751"
"7648","214258","08108"
"7649","214286","76105"
"7650","214288","98532"
"7651","214323","04901"
"7652","214362","98223"
"7653","214399","34452"
"7654","214443","48336"
"7655","214482","50228"
"7656","214490","15108"
"7657","21454704","98115"
"7658","21455042","73505"
"7659","214590065",NA
"7660","214614","66210"
"7661","214643","32935"
"7662","21464725","63555"
"7663","21464778","28352"
"7664","21465146","97415"
"7665","21465234","11901"
"7666","21465787","04401"
"7667","214659","65109"
"7668","21465921","69101"
"7669","21466292","11021"
"7670","21466333","83814"
"7671","21466357",NA
"7672","21466373",NA
"7673","21466842","00988"
"7674","214669","76022"
"7675","21466950","46825"
"7676","21467101","84037"
"7677","21467285","47553"
"7678","214686","74012"
"7679","214745","97341"
"7680","214776","44667"
"7681","214780","45459"
"7682","21481662","14621"
"7683","21481763","75087"
"7684","21481801","97306"
"7685","21481815","83301"
"7686","21481895","85206"
"7687","214835","85040"
"7688","214847773",NA
"7689","214875530",NA
"7690","214881","13602"
"7691","214940","76063"
"7692","214958","17018"
"7693","214988","21804"
"7694","215018","02888"
"7695","215042","08030"
"7696","2150570",NA
"7697","2150633","14226"
"7698","2150665","38501"
"7699","2150723","73542"
"7700","2150767","95361"
"7701","215080","18508"
"7702","2150805","83835"
"7703","21508176","98105"
"7704","215100","17601"
"7705","21510726","03060"
"7706","21510795","77082"
"7707","21510997","98405"
"7708","21511012","30540"
"7709","21511042","34711"
"7710","21511062","00988"
"7711","21511092","10065"
"7712","21511106","95060"
"7713","21511138","14424"
"7714","21511184",NA
"7715","21511237","95926"
"7716","21511310","18036"
"7717","21511342","99203"
"7718","21511385","95608"
"7719","21511418","30076"
"7720","21511447","33458"
"7721","21511477","27520"
"7722","21511776","93003"
"7723","21511829","34741"
"7724","21511866","19035"
"7725","21511868","92586"
"7726","21511984","17043"
"7727","21512170","53132"
"7728","21512312","48858"
"7729","21512320","12518"
"7730","21512336","31768"
"7731","215124","18202"
"7732","21512469","45750"
"7733","21512548","75057"
"7734","21512720","79761"
"7735","21512840","78259"
"7736","21513060","15084"
"7737","21513177","20904"
"7738","21513247","79007"
"7739","21513268","41230"
"7740","21513278","95350"
"7741","21513320","80920"
"7742","21513345","48867"
"7743","21513397","84037"
"7744","21513492","77380"
"7745","21513626","53221"
"7746","21513665","07503"
"7747","21513669","77584"
"7748","21514025","48506"
"7749","21514061","33511"
"7750","21514370","07631"
"7751","21514489","30281"
"7752","21514533","07834"
"7753","21518485","06032"
"7754","215222","81428"
"7755","215237","48072"
"7756","215253","89523"
"7757","215267","60061"
"7758","215343","50266"
"7759","215346","59802"
"7760","215365","19064"
"7761","215386","48124"
"7762","215392","72956"
"7763","21544908","18336"
"7764","21544910","08502"
"7765","215480","66615"
"7766","21549201","01801"
"7767","21549208","08822"
"7768","21549276","48315"
"7769","21549284","07928"
"7770","215506","37072"
"7771","215528","19008"
"7772","215599","48066"
"7773","215634","19006"
"7774","215648","48381"
"7775","215652284",NA
"7776","215684","43420"
"7777","215730","36542"
"7778","215731","63601"
"7779","215748","63031"
"7780","215773","64037"
"7781","215879","75143"
"7782","215905","77375"
"7783","215924","64730"
"7784","215942506",NA
"7785","215954746",NA
"7786","215971","07604"
"7787","216014127",NA
"7788","216017","26571"
"7789","216032473",NA
"7790","216046","46410"
"7791","216127","19138"
"7792","2161278","70508"
"7793","2161335","92307"
"7794","2161355","71201"
"7795","216136","19060"
"7796","216148","22835"
"7797","2161487","70503"
"7798","216149",NA
"7799","216217","19046"
"7800","216284","18219"
"7801","216291","16749"
"7802","216309","65785"
"7803","216317","55102"
"7804","216329","50421"
"7805","216370","52556"
"7806","216371","53027"
"7807","216372766",NA
"7808","216375","33407"
"7809","216377","17407"
"7810","216395","97702"
"7811","216439","77030"
"7812","216441","00988"
"7813","216456","64152"
"7814","216494","97504"
"7815","216497","04068"
"7816","216511","74464"
"7817","216512","73116"
"7818","216572","48334"
"7819","21658764","46746"
"7820","21658887","39501"
"7821","216589","04938"
"7822","21658986","11735"
"7823","21659008","91436"
"7824","21659024","29302"
"7825","21659032","90505"
"7826","21659058","32607"
"7827","21659145","33001"
"7828","21659175","45504"
"7829","21659309","20186"
"7830","21659590","48532"
"7831","21659677","75035"
"7832","21659756","77450"
"7833","21659758","30265"
"7834","21659870","00988"
"7835","21659902","15213"
"7836","21660001","30046"
"7837","21660033","84710"
"7838","21660100","35772"
"7839","21660275","08830"
"7840","21660344","94070"
"7841","21660594","73013"
"7842","21660674","48346"
"7843","216607","36303"
"7844","21660774","43302"
"7845","21660781","16046"
"7846","216645216",NA
"7847","21666037","13669"
"7848","216682","76903"
"7849","21670538","84405"
"7850","21670764","97068"
"7851","21670845","67220"
"7852","21670871","84066"
"7853","21670936","28144"
"7854","21671051","55433"
"7855","21671187","47978"
"7856","21671345","86333"
"7857","21671412","87104"
"7858","21671943","03743"
"7859","216739","88001"
"7860","216808","67045"
"7861","216810377",NA
"7862","216879","39452"
"7863","216913","48532"
"7864","216998","19145"
"7865","217015","97222"
"7866","217024","95814"
"7867","217037","33462"
"7868","217064036",NA
"7869","217066","15370"
"7870","21707062","27262"
"7871","21707083","48038"
"7872","21707441","43221"
"7873","217077","16749"
"7874","217086","73632"
"7875","217088","67022"
"7876","217118","25446"
"7877","217125","07110"
"7878","217143","16117"
"7879","217157","18403"
"7880","21724390","77027"
"7881","21724430","12204"
"7882","217254","75418"
"7883","217273","75703"
"7884","217276","79412"
"7885","217296","33771"
"7886","217302","80111"
"7887","217322","34997"
"7888","217332245",NA
"7889","217367135",NA
"7890","217376991",NA
"7891","217421031",NA
"7892","217481428",NA
"7893","217489","51360"
"7894","217499","66701"
"7895","217542","74133"
"7896","217548588",NA
"7897","217556","45431"
"7898","217558","45431"
"7899","217593914",NA
"7900","217656","45714"
"7901","217679","63965"
"7902","217683","30114"
"7903","217702","76028"
"7904","217750","19702"
"7905","217796","59804"
"7906","217807","33308"
"7907","217816","43228"
"7908","21783463","76132"
"7909","21783465","39581"
"7910","21783473","50273"
"7911","21783485","75019"
"7912","217835","65803"
"7913","21783501","00601"
"7914","21783509","77506"
"7915","21783537","00601"
"7916","21783598","76107"
"7917","21783622","00601"
"7918","21783683","48160"
"7919","21783737","60126"
"7920","21783781","24210"
"7921","21783793",NA
"7922","217838","63501"
"7923","21783892","60033"
"7924","21784036","48178"
"7925","21784240","48708"
"7926","21784242","24060"
"7927","21784293","22408"
"7928","21784331","19342"
"7929","21784357","91901"
"7930","21784361","15010"
"7931","21784371","16673"
"7932","21784425","17022"
"7933","21784433","01801"
"7934","21784449","53081"
"7935","21784506","33803"
"7936","21784528","15136"
"7937","21784616","17701"
"7938","21784661","93030"
"7939","21784663","98225"
"7940","217851330",NA
"7941","217855","08054"
"7942","217856","19148"
"7943","217865","08736"
"7944","217873","30039"
"7945","217877","19610"
"7946","21788156","19559"
"7947","217931","43076"
"7948","217959","50317"
"7949","217978","32119"
"7950","218002","02132"
"7951","218003","37067"
"7952","218021","44512"
"7953","218022012",NA
"7954","218024","08028"
"7955","218046","22042"
"7956","218057",NA
"7957","218087","76712"
"7958","218187","00601"
"7959","218189","08094"
"7960","218202","15211"
"7961","218229","53226"
"7962","218266","60402"
"7963","218400","33761"
"7964","21846929","52807"
"7965","21846980","62422"
"7966","21847104","97301"
"7967","218483","43230"
"7968","218487","37355"
"7969","218512","43031"
"7970","21852581","14757"
"7971","218533","31904"
"7972","218547","64062"
"7973","218569","85541"
"7974","218618","64730"
"7975","218632","66062"
"7976","21864271","65806"
"7977","21864401","00601"
"7978","21864731","42345"
"7979","21864748","85226"
"7980","21864761",NA
"7981","21864767","98003"
"7982","21864769","00988"
"7983","21864775","38671"
"7984","21864793","37421"
"7985","21864821","11423"
"7986","21864879","78258"
"7987","218649","79735"
"7988","21864934","68601"
"7989","21864958","10314"
"7990","21864978","85260"
"7991","21865159","11215"
"7992","21865227","10994"
"7993","21865299",NA
"7994","21865341","01720"
"7995","21865474","29621"
"7996","21865696","48071"
"7997","21865738","64067"
"7998","21865803","55331"
"7999","21865869","60435"
"8000","21865917","75240"
"8001","21865927","72117"
"8002","21866100","75034"
"8003","21866126","35957"
"8004","21866149","61615"
"8005","21866166","43617"
"8006","21866287","34997"
"8007","21866334","93230"
"8008","21866391","23116"
"8009","21866409","93703"
"8010","21866424","07728"
"8011","21866536","25504"
"8012","21867563","98383"
"8013","21867628","93727"
"8014","21868199",NA
"8015","21868250","28401"
"8016","218683","63501"
"8017","21868370",NA
"8018","21869315","30705"
"8019","21869382","27607"
"8020","21869576","30078"
"8021","218700","65001"
"8022","21870378","48651"
"8023","21870384",NA
"8024","21870396","54729"
"8025","21870473","28144"
"8026","21870675","49444"
"8027","21871525","63141"
"8028","21872685","85027"
"8029","21873234","28562"
"8030","21873582","43560"
"8031","21873594","43616"
"8032","21873618","44001"
"8033","21873715","41017"
"8034","21874426","37922"
"8035","21874979","27534"
"8036","21875129","-"
"8037","218752","63050"
"8038","21875674","78028"
"8039","21875676","98502"
"8040","21875733","76092"
"8041","21875747","00601"
"8042","21875780","78380"
"8043","218758",NA
"8044","21875975","75496"
"8045","21876023","76048"
"8046","21876053","97223"
"8047","21877178","43614"
"8048","21877243","37923"
"8049","21877326","38401"
"8050","21877523","48105"
"8051","21877532","37013"
"8052","218777","48161"
"8053","21878087",NA
"8054","21878092","84043"
"8055","21878312","48503"
"8056","21878348","27607"
"8057","21878408","48837"
"8058","21878564","01201"
"8059","21878576","48912"
"8060","21878918","91702"
"8061","21879143",NA
"8062","218818","48035"
"8063","218831","78223"
"8064","218835280",NA
"8065","218842463",NA
"8066","218883775",NA
"8067","218888","49046"
"8068","218919","02301"
"8069","218928","02631"
"8070","218931","73644"
"8071","218934","30907"
"8072","218938","27513"
"8073","218961","00601"
"8074","218973","78963"
"8075","218997","13815"
"8076","219057","73139"
"8077","219113","78382"
"8078","219199","19713"
"8079","219221","00601"
"8080","219239","19128"
"8081","219240","18518"
"8082","219250","19610"
"8083","219251","27292"
"8084","219273","33394"
"8085","219305","02818"
"8086","219327","17113"
"8087","219339","28304"
"8088","219369","18966"
"8089","219406","19601"
"8090","219416","00601"
"8091","219423","95470"
"8092","219430","17086"
"8093","219477","16901"
"8094","219489","29440"
"8095","219498","19601"
"8096","219509","33428"
"8097","219512","17402"
"8098","219524","60614"
"8099","219539","95531"
"8100","219647763",NA
"8101","219649534",NA
"8102","219651","25401"
"8103","219664","19115"
"8104","219671","08003"
"8105","219696","00601"
"8106","219707","36106"
"8107","219728","63353"
"8108","219731","49615"
"8109","219772","47557"
"8110","219860563",NA
"8111","219869",NA
"8112","219879","30253"
"8113","219883","85381"
"8114","219887","46545"
"8115","219908","80211"
"8116","219910","32935"
"8117","219913","50063"
"8118","219916","08098"
"8119","219918","30705"
"8120","219926712",NA
"8121","219986","99352"
"8122","219993","37924"
"8123","220010","48301"
"8124","220066","65753"
"8125","220081256",NA
"8126","220142","33172"
"8127","220180","63501"
"8128","220203","46158"
"8129","220222","48154"
"8130","220260","85635"
"8131","220269","27534"
"8132","220291","63436"
"8133","220294","49546"
"8134","220330","64468"
"8135","220343","65049"
"8136","220345","65807"
"8137","220349","63452"
"8138","220350","72801"
"8139","220356","64728"
"8140","220357","45750"
"8141","220365","63043"
"8142","220382","62082"
"8143","220386","74447"
"8144","220388","48661"
"8145","220393","48089"
"8146","220463","04043"
"8147","220484","13642"
"8148","220500","74538"
"8149","220519","74017"
"8150","220532","62476"
"8151","220538","74702"
"8152","220550","80234"
"8153","220551","73139"
"8154","220566","74578"
"8155","220568","73018"
"8156","220575","73160"
"8157","220578","85215"
"8158","220591","74023"
"8159","220604","73139"
"8160","220606","89117"
"8161","220609","74834"
"8162","220629","35968"
"8163","220643","45140"
"8164","220692","33619"
"8165","220730","15642"
"8166","220751231",NA
"8167","220754","19341"
"8168","220761","19446"
"8169","220801","64093"
"8170","220819","00988"
"8171","220856","66213"
"8172","220869","56081"
"8173","220874","32244"
"8174","220896","16148"
"8175","220918","16001"
"8176","220925","52349"
"8177","220931","99122"
"8178","220937","66213"
"8179","220976","46725"
"8180","220982327",NA
"8181","220990","16137"
"8182","220993","63640"
"8183","221000","63303"
"8184","221007","63857"
"8185","221028","00601"
"8186","221039","85712"
"8187","221072796",NA
"8188","221077","77659"
"8189","221117475",NA
"8190","221127","98687"
"8191","221129","08043"
"8192","221162","19606"
"8193","221162927",NA
"8194","221164","47250"
"8195","221192","48336"
"8196","221215","95032"
"8197","221266","43130"
"8198","221270","28411"
"8199","221404","93720"
"8200","221439236",NA
"8201","221470","00988"
"8202","221478","48446"
"8203","221498","74137"
"8204","221509","65712"
"8205","221595","27103"
"8206","221602","66614"
"8207","221605597",NA
"8208","221650327",NA
"8209","221673","33001"
"8210","221683","14136"
"8211","221709","76132"
"8212","221723","00601"
"8213","221757","11777"
"8214","221760","19137"
"8215","221769","33705"
"8216","221782","19720"
"8217","221805","33460"
"8218","221812","19004"
"8219","221824075",NA
"8220","221850","57382"
"8221","221878","02828"
"8222","221906","49544"
"8223","221934","72703"
"8224","221988841",NA
"8225","222012","98055"
"8226","222029","08094"
"8227","222036","04210"
"8228","222058","33409"
"8229","222063","08540"
"8230","222065","14127"
"8231","222072","08043"
"8232","222073","00988"
"8233","222079710",NA
"8234","222086294",NA
"8235","222087","74948"
"8236","222089","74133"
"8237","222090","73071"
"8238","222096","73505"
"8239","222107","73159"
"8240","222114","76365"
"8241","222122","76022"
"8242","222128840",NA
"8243","222131","32514"
"8244","222134",NA
"8245","222176","19365"
"8246","222183","97058"
"8247","222232944",NA
"8248","222255","49599"
"8249","222261","84074"
"8250","222274","49441"
"8251","222279","49721"
"8252","222301","63556"
"8253","222304","66219"
"8254","222329","87109"
"8255","222345554",NA
"8256","222345659",NA
"8257","222351","65109"
"8258","222353","65742"
"8259","222360227",NA
"8260","222363",NA
"8261","222374","64701"
"8262","222393","18702"
"8263","222409","63703"
"8264","222412","79735"
"8265","222422","80528"
"8266","222424","73018"
"8267","222438","81428"
"8268","222444","44122"
"8269","222462","35564"
"8270","222471","48309"
"8271","222488","93940"
"8272","222492","08619"
"8273","222519",NA
"8274","222536","08009"
"8275","222545","30078"
"8276","222605169",NA
"8277","222627020",NA
"8278","222627125",NA
"8279","222657","78411"
"8280","222675","75771"
"8281","222678","75013"
"8282","222702","85027"
"8283","222718","76065"
"8284","222749","19063"
"8285","222764","16148"
"8286","222799","19512"
"8287","222814","19947"
"8288","222832","75414"
"8289","222852","28607"
"8290","222893","32068"
"8291","222901","50273"
"8292","222918","46234"
"8293","222925","98226"
"8294","222970","19008"
"8295","222976","03743"
"8296","222998","95370"
"8297","223054","85704"
"8298","223056","44224"
"8299","223066","33308"
"8300","223079","32720"
"8301","223111","18104"
"8302","223148","47804"
"8303","223165",NA
"8304","223197","91773"
"8305","223232","74637"
"8306","223255","19810"
"8307","223261","84074"
"8308","223321","74135"
"8309","223335698",NA
"8310","223338","65018"
"8311","223347","65065"
"8312","223351","80021"
"8313","223352","98277"
"8314","223366","43223"
"8315","223394","50060"
"8316","223400","15061"
"8317","223436","12065"
"8318","223452","19608"
"8319","223477","19106"
"8320","22348270","28207"
"8321","22348276","92270"
"8322","22348303","92324"
"8323","22348327","46202"
"8324","223496","11758"
"8325","223519","49420"
"8326","223528","11702"
"8327","223564","35023"
"8328","223576","72758"
"8329","223582","79601"
"8330","223606","84066"
"8331","223607","74133"
"8332","223619","74012"
"8333","223636","32780"
"8334","223639","45066"
"8335","223681","19508"
"8336","223699","10921"
"8337","223702","19401"
"8338","223712","17036"
"8339","223719","19810"
"8340","22371935","26330"
"8341","22372023","11223"
"8342","22372059","12524"
"8343","223723","16502"
"8344","22372370","75254"
"8345","22377848","07036"
"8346","223780","18960"
"8347","223809","19401"
"8348","22383206","53226"
"8349","223843","95966"
"8350","22385522","84037"
"8351","22386005","18219"
"8352","223866","65714"
"8353","223867","23226"
"8354","223921","15237"
"8355","223971","77651"
"8356","223972","76103"
"8357","22397478","96001"
"8358","22397497","53215"
"8359","22397499","78570"
"8360","22397562","93311"
"8361","22397627","45417"
"8362","22397827","90505"
"8363","22397863","00601"
"8364","22397865","08026"
"8365","22398012","92103"
"8366","22398038","44053"
"8367","22398042","08053"
"8368","224003","85027"
"8369","224011","50317"
"8370","224015","03576"
"8371","224027","49512"
"8372","224043","48128"
"8373","224046","48195"
"8374","224058","30736"
"8375","224076","08628"
"8376","224099","44223"
"8377","224171","95973"
"8378","224189","43950"
"8379","224196","84043"
"8380","224204","85048"
"8381","224245","80113"
"8382","224319","48035"
"8383","22432014","98908"
"8384","22434169","15228"
"8385","224346","04976"
"8386","224359","08406"
"8387","224367","33903"
"8388","224387","18612"
"8389","224415","19036"
"8390","224548","67206"
"8391","224586","76904"
"8392","224657","65714"
"8393","224664","95249"
"8394","22466948","32308"
"8395","224670","59101"
"8396","224674","46307"
"8397","224688","49038"
"8398","224699","08084"
"8399","224709","98837"
"8400","224721","98026"
"8401","224725","44515"
"8402","224729","48335"
"8403","224753","04268"
"8404","224768","49913"
"8405","224770","48446"
"8406","224803","13905"
"8407","224806","19083"
"8408","224833","00601"
"8409","224845","27502"
"8410","224866","43614"
"8411","224880","63026"
"8412","224896","73071"
"8413","224903","63703"
"8414","224914","72956"
"8415","224917","74464"
"8416","224927","66749"
"8417","224930","93003"
"8418","224932","32806"
"8419","224950","26040"
"8420","224952","02919"
"8421","224970","75218"
"8422","225027","64083"
"8423","225056","37862"
"8424","225070","32159"
"8425","225075","74058"
"8426","225092","46350"
"8427","225106","65270"
"8428","225137","28803"
"8429","225158","73505"
"8430","225177","48071"
"8431","22536321","00601"
"8432","22536331","98664"
"8433","22536388","03106"
"8434","22536684","79424"
"8435","22536787","29732"
"8436","22536832","31405"
"8437","22536934","94109"
"8438","22536969","00988"
"8439","22551794","27704"
"8440","22566797","14830"
"8441","22566870","91763"
"8442","22566881","48362"
"8443","22566901","39819"
"8444","22566921","27215"
"8445","22566927","98405"
"8446","22567022","94903"
"8447","22567123","11223"
"8448","22567145","02346"
"8449","22567190","84010"
"8450","22567194","78258"
"8451","22567210","85147"
"8452","22567259","34947"
"8453","22567272",NA
"8454","22567332","91325"
"8455","22567350","01701"
"8456","22567352","28328"
"8457","22567372","43240"
"8458","22567380","21061"
"8459","22567389","45066"
"8460","22567667","07035"
"8461","22567788","92270"
"8462","22567830","75090"
"8463","22567851","02865"
"8464","22567903","29720"
"8465","22567956","73102"
"8466","22568013","18045"
"8467","22568061","07069"
"8468","22568231",NA
"8469","22568307","47909"
"8470","22568472","34711"
"8471","22568624","13790"
"8472","22568746","85614"
"8473","22568805","32789"
"8474","22568949","35601"
"8475","22568951","48236"
"8476","22569052","60169"
"8477","22569095","98499"
"8478","22569131","77380"
"8479","22569159","63106"
"8480","22569194",NA
"8481","22591315","76028"
"8482","226209","35020"
"8483","226286","36303"
"8484","226343","30401"
"8485","226356","35210"
"8486","226525","36360"
"8487","226542","30606"
"8488","226621","30309"
"8489","226648","36106"
"8490","226680","36049"
"8491","226703","36867"
"8492","226850","35022"
"8493","226881","31093"
"8494","226979","35950"
"8495","22705000","46260"
"8496","22705102",NA
"8497","22705155","59101"
"8498","227078","37347"
"8499","22712099","29169"
"8500","22712146","51566"
"8501","22712607","22033"
"8502","22712917","95603"
"8503","22712968","21702"
"8504","22713030","18301"
"8505","22713187","01040"
"8506","227138","35501"
"8507","227313","35903"
"8508","227321","35650"
"8509","227322",NA
"8510","22738003","10927"
"8511","22738413","97030"
"8512","22738518","47303"
"8513","22739081",NA
"8514","227392","35653"
"8515","22740096","47129"
"8516","22740764","97301"
"8517","22741096",NA
"8518","22741181","28025"
"8519","22741862","89012"
"8520","22741979","00601"
"8521","22742929","43210"
"8522","22742955","74055"
"8523","22742992","74728"
"8524","22743157","24141"
"8525","22743159","29209"
"8526","22743269","37129"
"8527","22743293","28374"
"8528","22743323","23185"
"8529","22743377","37167"
"8530","22743593","38016"
"8531","22743881","54945"
"8532","22744043","44195"
"8533","22744525","92708"
"8534","227477","36535"
"8535","227493","32428"
"8536","227527","35565"
"8537","227542","36801"
"8538","227544","36695"
"8539","227549","36518"
"8540","227551","65804"
"8541","227561","35630"
"8542","22756520","44663"
"8543","227574","36330"
"8544","227622","36801"
"8545","227662","35801"
"8546","227677","92201"
"8547","227731","23219"
"8548","227805","36323"
"8549","227856","36067"
"8550","227900","36518"
"8551","227901","35476"
"8552","227951","35243"
"8553","227977","36106"
"8554","227997","35058"
"8555","228026","36266"
"8556","228035","36879"
"8557","22807502","42103"
"8558","228165","98405"
"8559","228172","36049"
"8560","228227","35501"
"8561","228266","35205"
"8562","228267","35071"
"8563","22827530","19713"
"8564","22827657","19010"
"8565","22831630","95603"
"8566","22831690","97213"
"8567","22831714","55130"
"8568","228349","36117"
"8569","228384","35660"
"8570","228391","36104"
"8571","22841114","94588"
"8572","22841179","95482"
"8573","228417","37923"
"8574","228468","35223"
"8575","228479","37203"
"8576","228523","35404"
"8577","228559","36117"
"8578","228597","31904"
"8579","22860021","92123"
"8580","22861843","00601"
"8581","22862079","00988"
"8582","22862392","85244"
"8583","22863206","95945"
"8584","22863249","00601"
"8585","22863479","21045"
"8586","22863490","72703"
"8587","22863895","32940"
"8588","22863984","17331"
"8589","228738","35121"
"8590","22874493","00601"
"8591","228771","36606"
"8592","228777","36420"
"8593","22880220",NA
"8594","22880393","35976"
"8595","228834","17754"
"8596","228920","35209"
"8597","228932","58501"
"8598","22898498","95667"
"8599","228991","35406"
"8600","228996","31707"
"8601","229034","36532"
"8602","229041","37620"
"8603","229045","00988"
"8604","229053","36117"
"8605","229066","91101"
"8606","22907785","21701"
"8607","229088","46545"
"8608","229106","30141"
"8609","229109","36879"
"8610","22911356","76384"
"8611","22911428","46303"
"8612","22911688","54601"
"8613","22911847","48126"
"8614","22911867","20910"
"8615","22912063","94063"
"8616","22912110","48768"
"8617","22912461","89052"
"8618","22912507","33606"
"8619","22912540","27526"
"8620","22912564","72204"
"8621","22912585","32405"
"8622","22912680","77381"
"8623","22912772","78665"
"8624","22912836","77479"
"8625","22912862","28613"
"8626","22912880","60651"
"8627","22912886","47712"
"8628","22912916","78946"
"8629","22912924","28202"
"8630","22912956","27403"
"8631","22913019","39402"
"8632","22913091","12804"
"8633","229187","36526"
"8634","229222","28607"
"8635","229295","85712"
"8636","22938890","80138"
"8637","22938923","21401"
"8638","229559","86401"
"8639","229719","85262"
"8640","229835","85018"
"8641","229867","92131"
"8642","229900","85501"
"8643","229939","87109"
"8644","229988","95249"
"8645","229989","92660"
"8646","230008","85712"
"8647","230022","85254"
"8648","230073","53716"
"8649","23007421","38305"
"8650","23007760","02721"
"8651","23007808","21804"
"8652","23007894","30322"
"8653","23008260","75701"
"8654","230124","85704"
"8655","230173","95945"
"8656","230205","85749"
"8657","230229","89128"
"8658","23022979","35901"
"8659","23023055","36330"
"8660","23023096","35005"
"8661","23023142","35404"
"8662","23023162","11358"
"8663","23023189","36301"
"8664","23023245","35741"
"8665","23023285","37076"
"8666","23023305","37813"
"8667","23023447","85122"
"8668","230235","85750"
"8669","23023556","98004"
"8670","23023564","85027"
"8671","23023566","85364"
"8672","23023605","72712"
"8673","23023631","71753"
"8674","23023657","72211"
